,Home,Away,FTR,Attendance,B365H,B365D,B365A,AvgHomePoints,AvgAwayPoints,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityHomeWin,ProbabilityAwayWin,Date
301,16,13,0,10231.285714285714,2.37,2.9,3.3,1.0,0.8666666666666667,2.0,2.1333333333333333,-0.4666666666666667,-0.4666666666666667,0.2666666666666666,0.2,0.2,0.2666666666666666,3.8,3.6,12.2,3.2,9.2,3.8,1635.65014648,1683.53259277,1691.337280272,1708.2076416,0.425315242138123,0.3331359142935883,2020-06-22
302,17,3,-1,16718.125,5.75,3.6,1.65,1.7857142857142858,1.3333333333333333,1.2142857142857142,1.6666666666666667,0.5,0.2666666666666666,0.5,0.2857142857142857,0.2666666666666666,0.5333333333333333,4.6,4.6,11.8,3.6,7.2,2.8,1701.06982422,1884.83972168,2851.7173437504,2056.618271484,0.2361493767308022,0.5262478421436334,2020-06-23
303,25,11,0,20498.09375,3.4,2.87,2.45,1.2142857142857142,1.5,1.7857142857142858,1.5,0.0714285714285714,0.2142857142857142,0.2142857142857142,0.5714285714285714,0.4285714285714285,0.2142857142857142,4.4,3.4,11.6,2.0,7.8,3.2,1647.78051758,1781.94299316,1714.0046630860002,3108.5842675752,0.3022928425991912,0.4569342863522115,2020-06-23
304,4,2,1,62721.23188405797,1.3,5.25,10.0,2.8666666666666667,0.9333333333333332,0.1333333333333333,2.066666666666667,2.333333333333333,-0.1333333333333333,0.9333333333333332,0.0666666666666666,0.1333333333333333,0.5333333333333333,4.4,4.0,14.2,7.2,9.2,3.8,1971.74804688,1744.53051758,5183.180859378001,1742.14379883,0.7511379786414286,0.0425993357008965,2020-06-23
305,0,19,-1,14665.24,2.55,3.1,2.9,1.7333333333333334,1.0,1.2666666666666666,2.0,0.6,-0.4,0.4666666666666667,0.3333333333333333,0.2,0.4,4.0,4.0,10.6,4.8,11.6,3.0,1672.23266602,1660.72045898,3447.832275388,1396.6159960928,0.5094498864088516,0.2519832298080534,2020-06-24
306,22,6,-1,30450.88235294117,2.0,3.25,4.0,1.8,0.6666666666666666,1.2,2.333333333333333,0.9333333333333332,-0.6666666666666666,0.5333333333333333,0.2,0.0666666666666666,0.4666666666666667,4.6,4.0,13.0,4.2,7.2,3.0,1747.3203125,1687.5645752,3481.3453613320003,1406.0285156256002,0.5738828318146543,0.1920108879659472,2020-06-24
307,21,18,1,58194.25,1.12,9.0,17.0,2.466666666666667,0.3571428571428571,0.5333333333333333,2.642857142857143,1.5333333333333334,-1.3571428571428572,0.7333333333333333,0.2666666666666666,0.0714285714285714,0.1428571428571428,6.6,4.0,13.8,6.6,10.2,4.0,1904.81286621,1590.49829102,4508.6323242168,1391.1928320304005,0.8133460174427817,0.0006466895316565,2020-06-24
308,8,24,1,6066.307692307692,2.7,3.4,2.55,1.3333333333333333,0.8571428571428571,1.6666666666666667,2.142857142857143,-0.0666666666666666,-1.0714285714285714,0.4,0.1333333333333333,0.2142857142857142,0.2142857142857142,4.0,3.6,11.8,4.8,5.8,1.2,1679.22058105,1773.76367188,1708.016552736,351.85928710920007,0.3581409428331132,0.3999748931196123,2020-06-25
309,5,10,1,47637.17391304348,2.15,3.3,3.4,1.6666666666666667,0.8666666666666667,1.3333333333333333,2.1333333333333333,0.4,-0.7333333333333333,0.4666666666666667,0.2666666666666666,0.2,0.2666666666666666,6.0,4.0,14.4,4.8,9.2,2.8,1693.72460938,1651.11352539,2810.8381250016,685.5914453128001,0.551526548905679,0.2125789334729656,2020-06-25
310,23,25,0,33976.64705882353,1.4,4.4,9.0,1.8,1.0,1.2,2.0,0.5333333333333333,-0.6875,0.4666666666666667,0.4,0.25,0.25,7.0,3.2,13.0,4.6,7.8,3.2,1806.92993164,1649.74951172,3116.99671875,2098.661689452,0.6866203902868142,0.0933743563783667,2020-06-26
311,2,18,1,40752.57352941176,1.5,4.0,7.5,1.8666666666666667,0.3333333333333333,1.1333333333333333,2.6666666666666665,0.6,-1.4,0.5333333333333333,0.2666666666666666,0.0666666666666666,0.1333333333333333,6.0,4.2,12.0,3.2,10.8,4.0,1742.32995605,1588.5904541,2403.2922265632,1404.998085936,0.6830904657895887,0.0963003727608177,2020-06-27
312,6,4,0,14949.942028985508,5.25,4.2,1.61,1.3333333333333333,1.4666666666666666,1.6666666666666667,1.5333333333333334,0.2,0.2,0.3333333333333333,0.3333333333333333,0.4,0.2666666666666666,4.0,4.4,10.6,4.6,11.0,5.2,1698.66931152,1973.9486084,3525.026464848,2433.5539306624,0.1318213328503837,0.641324858959648,2020-06-27
313,19,16,1,18176.78260869565,2.25,3.0,3.6,1.3333333333333333,0.6,1.6666666666666667,2.4,-0.3333333333333333,-0.9333333333333332,0.3333333333333333,0.3333333333333333,0.0666666666666666,0.4,4.8,5.0,14.6,3.4,11.4,3.8,1670.7767334,1635.13708496,2091.9987597648,1381.332304688,0.5422549825138109,0.2211867481683037,2020-06-27
314,3,0,1,54743.89855072464,1.33,4.75,11.0,2.1333333333333333,0.6,0.8666666666666667,2.4,0.8,-1.5333333333333334,0.6,0.3333333333333333,0.1333333333333333,0.2,6.6,3.0,14.4,4.4,5.4,1.8,1889.97033691,1662.1763916,3744.7127587892,673.0790624992001,0.7516124066631964,0.0422485681091629,2020-06-27
315,17,5,1,16718.125,2.62,3.3,2.62,1.6666666666666667,0.6,1.3333333333333333,2.4,0.4,-0.9333333333333332,0.4666666666666667,0.2666666666666666,0.0666666666666666,0.4,5.2,4.6,10.2,3.0,10.4,3.8,1695.93933105,1699.13098145,2868.451718752,691.8933789064,0.4889859668851016,0.2714462068231075,2020-06-28
316,26,24,1,16026.68115942029,2.25,3.25,3.2,1.7333333333333334,0.8,1.2666666666666666,2.2,0.6666666666666666,-1.0666666666666669,0.4666666666666667,0.3333333333333333,0.2,0.2,3.2,4.0,11.0,4.8,5.6,1.0,1751.18762207,1764.85229492,3392.559033204,349.8961474608,0.4742327897647999,0.285591046474755,2020-06-28
317,13,8,-1,15345.244897959185,2.37,3.0,3.25,1.9333333333333331,0.6,1.0666666666666669,2.4,0.5333333333333333,-1.0,0.6,0.1333333333333333,0.0666666666666666,0.4,5.2,3.4,11.4,3.0,7.8,3.2,1684.0456543,1688.13195801,3422.097460936,720.7744726560001,0.4877310118245403,0.2726457814642434,2020-06-28
318,10,21,-1,20573.33333333333,6.5,4.75,1.44,0.7333333333333333,1.8666666666666667,2.2666666666666666,1.1333333333333333,-0.8,0.8666666666666667,0.1333333333333333,0.3333333333333333,0.5333333333333333,0.2666666666666666,3.2,3.6,11.8,5.0,14.2,5.4,1645.70715332,1906.72058105,2788.343007811201,3043.3398046884,0.1463031932476278,0.6247735023327462,2020-06-28
319,11,22,1,10618.507246376812,2.5,3.0,3.1,1.6875,1.3333333333333333,1.3125,1.6666666666666667,0.5,-0.3333333333333333,0.4375,0.375,0.4,0.1333333333333333,6.2,2.8,16.2,4.8,6.6,1.0,1779.97412109,1736.21557617,2040.3986425752,1048.4293066391997,0.5530429181835572,0.2111753514765617,2020-06-29
320,18,6,1,14931.927536231884,3.2,3.2,2.37,1.3125,0.8125,1.6875,2.1875,-0.125,-0.5625,0.375,0.1875,0.125,0.4375,6.4,3.2,10.8,3.4,5.8,2.4,1583.8795166,1704.13525391,1406.4743359376002,2368.6600683592,0.3216710528198405,0.4370206592126087,2020-06-30
321,16,23,-1,10231.285714285714,4.5,3.2,1.95,1.0,1.625,2.0,1.375,-0.4375,0.25,0.25,0.25,0.4375,0.3125,3.8,5.0,12.4,3.4,11.2,4.6,1629.40686035,1801.33276367,2042.2911035136,2096.3547949224,0.2514428217313797,0.5100209193738624,2020-06-30
322,4,3,0,62721.23188405797,1.8,3.6,4.75,2.875,1.4375,0.125,1.5625,2.25,0.3125,0.9375,0.0625,0.3125,0.5,4.0,4.2,13.2,6.2,8.8,4.0,1968.48266602,1892.26208496,5231.392089846,3142.8629296884,0.5947089731505347,0.173106774890027,2020-06-30
323,0,13,-1,14665.24,2.3,2.9,3.6,1.625,0.875,1.375,2.125,0.5,-0.4375,0.4375,0.3125,0.1875,0.3125,4.0,2.8,9.2,3.6,8.4,3.8,1659.88452148,1674.38378906,3439.2339355440004,2006.974921872,0.4730515748953245,0.2867275516989184,2020-07-01
324,24,2,-1,37192.27142857143,2.5,3.0,3.2,2.125,0.875,0.875,2.125,0.8125,-0.1875,0.5625,0.4375,0.125,0.5,4.4,3.8,9.4,3.8,8.2,3.2,1755.37084961,1747.04089355,3798.1571289068,1396.2674804704,0.5050483095640681,0.2561537239686542,2020-07-01
325,25,17,0,20498.09375,2.3,3.3,3.2,1.2,0.8125,1.8,2.1875,0.0666666666666666,-0.8125,0.2,0.6,0.25,0.0625,5.2,6.0,12.0,2.4,12.0,4.6,1655.34667969,1705.07751465,2045.8375781256,1364.9724023456,0.4226529677250886,0.335751063440567,2020-07-01
326,5,26,-1,47637.17391304348,2.87,3.5,2.4,1.75,1.375,1.25,1.625,0.4375,-0.0625,0.5,0.25,0.4375,0.0625,6.0,3.8,14.2,4.8,9.6,3.0,1689.99279785,1760.66918945,2744.9976171872,2412.8151660144,0.3924469594099834,0.3656178972216554,2020-07-01
327,22,10,1,30450.88235294117,1.85,3.5,4.2,1.6875,0.8125,1.3125,2.1875,0.8125,-0.75,0.5,0.1875,0.1875,0.25,5.2,3.2,12.8,4.6,6.6,2.4,1730.71789551,1642.23852539,2395.9561718764,682.2663281256,0.6097756171198838,0.1595983274428234,2020-07-02
328,8,19,-1,6066.307692307692,2.3,3.1,3.3,1.4375,1.125,1.5625,1.875,0.0,-0.3125,0.4375,0.125,0.25,0.375,5.6,3.4,13.0,5.2,9.6,2.2,1697.79370117,1676.50708008,2387.33711426,2434.4527539052,0.5228657467086953,0.2393267059637867,2020-07-02
329,21,11,1,58194.25,1.36,4.75,8.5,2.5,1.4666666666666666,0.5,1.5333333333333334,1.5625,0.2,0.75,0.25,0.4,0.2666666666666666,6.6,4.2,13.4,6.8,9.2,2.6,1910.18920898,1785.47167969,4576.689926759601,2462.2279199196,0.6519639817133889,0.1226264131080533,2020-07-02
330,3,18,1,54743.89855072464,1.28,5.25,11.0,2.1875,0.3125,0.8125,2.6875,0.8125,-1.4375,0.625,0.3125,0.0625,0.125,5.8,4.4,14.4,4.6,12.2,3.8,1896.10437012,1602.98522949,4398.1116308584,1436.2386132800002,0.799868979432832,0.0089342551229906,2020-07-03
331,6,5,0,14949.942028985508,2.15,3.4,3.4,1.3125,0.5625,1.6875,2.4375,0.1875,-1.0,0.3125,0.375,0.0625,0.375,3.4,4.2,9.0,4.8,11.0,4.2,1685.02941895,1679.09338379,3483.909375004,347.783857422,0.5017268065310038,0.2593066387260682,2020-07-04
332,25,0,1,20498.09375,2.62,2.8,3.2,1.1875,0.5625,1.8125,2.4375,0.0625,-1.5,0.1875,0.625,0.125,0.1875,6.4,3.0,13.4,3.0,5.8,1.6,1654.91638184,1646.39819336,2044.6880859384,339.7568310544,0.5053091060219546,0.2559063747886159,2020-07-04
333,13,24,0,15345.244897959185,2.9,3.2,2.55,1.8125,0.75,1.1875,2.25,0.4375,-1.125,0.5625,0.125,0.1875,0.1875,6.2,4.8,12.6,3.6,5.4,1.0,1687.87011719,1741.19213867,2418.7271923808,347.6865673828,0.4174776369974102,0.3408427961913922,2020-07-04
334,2,21,-1,40752.57352941176,5.0,3.9,1.7,1.9375,1.9375,1.0625,1.0625,0.6875,0.875,0.5625,0.25,0.5625,0.25,5.2,3.6,12.8,4.0,14.6,6.0,1761.21960449,1914.00646973,3528.2072265639995,3070.9311328116,0.2768514114077471,0.4833368270073422,2020-07-05
335,10,16,-1,20573.33333333333,2.7,2.9,2.9,0.6875,0.5625,2.3125,2.4375,-0.8125,-0.9375,0.125,0.3125,0.0625,0.375,2.8,5.4,11.6,5.4,13.2,4.4,1637.78295898,1619.95166016,2451.280883788799,1377.837167968,0.5181416544078409,0.2437738501878329,2020-07-05
336,19,11,0,18176.78260869565,3.1,2.9,2.55,1.4375,1.375,1.5625,1.625,-0.25,0.125,0.375,0.3125,0.375,0.25,4.2,4.4,12.8,3.8,9.4,2.6,1691.01391602,1781.65454102,2062.5985546872,1362.3345312496,0.3637295044281349,0.3943461132432711,2020-07-05
337,26,4,-1,16026.68115942029,4.33,4.0,1.72,1.8125,1.4375,1.1875,1.5625,0.75,0.1875,0.5,0.3125,0.375,0.3125,2.6,6.0,12.6,4.8,11.8,4.6,1771.56848145,1964.64038086,3503.809423828,2801.998554688,0.2243913636180334,0.5388152329726175,2020-07-05
338,17,22,0,16718.125,2.9,3.4,2.45,1.75,1.25,1.25,1.75,0.5,-0.375,0.5,0.25,0.375,0.125,5.2,3.2,10.2,2.8,6.2,1.2,1705.5078125,1735.17358398,2814.9964062496,1056.5565087876,0.4514662865601557,0.3075978459538615,2020-07-06
339,23,8,1,33976.64705882353,1.44,4.33,8.0,1.75,0.75,1.25,2.25,0.5,-0.875,0.4375,0.4375,0.125,0.375,6.8,3.8,13.2,4.6,9.4,3.8,1810.78808594,1683.28686523,3125.1956396472,1462.6410351568002,0.655053877433459,0.1199736576847106,2020-07-06
340,24,25,1,37192.27142857143,2.0,3.2,4.2,2.0,1.0,1.0,2.0,0.6470588235294118,-0.6470588235294118,0.5294117647058824,0.4117647058823529,0.2352941176470588,0.2941176470588235,4.2,2.4,9.6,3.0,7.0,2.8,1741.47045898,1661.21276855,2704.6795312480003,1413.254765624,0.5997132948433428,0.168603754651503,2020-07-07
341,6,3,0,14949.942028985508,4.2,3.2,2.0,1.2941176470588236,1.411764705882353,1.7058823529411764,1.588235294117647,0.1764705882352941,0.2941176470588235,0.2941176470588235,0.4117647058823529,0.2941176470588235,0.5294117647058824,3.2,3.6,7.4,3.6,9.2,4.0,1683.07104492,1898.86108398,2871.1269921888,3156.361875,0.1966902895777403,0.5687702695406596,2020-07-07
342,5,19,1,47637.17391304348,2.05,3.4,3.5,1.6470588235294117,1.2352941176470589,1.3529411764705883,1.7647058823529411,0.2941176470588235,-0.1764705882352941,0.4705882352941176,0.2352941176470588,0.2941176470588235,0.3529411764705882,6.2,4.2,14.6,4.4,10.2,3.0,1681.05175781,1691.81091309,2780.3901562496003,2404.8567333979995,0.4783389218463277,0.2816449118684195,2020-07-08
343,11,26,-1,10618.507246376812,2.6,3.0,2.87,1.7647058823529411,1.4705882352941178,1.2352941176470589,1.5294117647058822,0.5294117647058824,0.0588235294117647,0.4705882352941176,0.3529411764705882,0.4705882352941176,0.0588235294117647,5.2,4.0,14.0,3.6,11.0,3.6,1780.85754395,1763.32775879,2039.9209570296,3078.2094873048004,0.5177284470372281,0.2441633318685063,2020-07-08
344,4,10,1,62721.23188405797,1.14,8.0,19.0,2.764705882352941,0.7647058823529411,0.2352941176470588,2.235294117647059,2.117647058823529,-0.7647058823529411,0.8823529411764706,0.1176470588235294,0.1764705882352941,0.2352941176470588,4.2,3.4,13.2,6.2,6.4,2.4,1972.88110352,1627.49658203,4503.029311523601,354.0749462896,0.8313853058191103,-0.009548844235158,2020-07-08
345,18,17,1,14931.927536231884,2.05,3.6,3.3,1.411764705882353,0.8235294117647058,1.588235294117647,2.176470588235294,0.1176470588235294,-0.7647058823529411,0.4117647058823529,0.1764705882352941,0.2352941176470588,0.1176470588235294,5.2,6.0,9.4,4.0,11.6,4.2,1600.2286377,1704.57946777,2466.6358007816,1676.2099121119998,0.3441495454266204,0.4141223316257108,2020-07-09
346,8,16,0,6066.307692307692,2.45,3.0,3.1,1.3529411764705883,0.7058823529411765,1.6470588235294117,2.294117647058824,-0.1176470588235294,-0.8235294117647058,0.4117647058823529,0.1176470588235294,0.1176470588235294,0.3529411764705882,6.8,4.2,12.6,4.2,11.8,4.4,1679.56713867,1630.23791504,1372.1518945328,2394.6497216768,0.5603644585317792,0.2044154959137805,2020-07-09
347,2,23,-1,40752.57352941176,3.1,3.0,2.45,1.8235294117647056,1.7058823529411764,1.1764705882352942,1.2941176470588236,0.5882352941176471,0.4117647058823529,0.5294117647058824,0.2352941176470588,0.4705882352941176,0.2941176470588235,5.0,4.6,11.8,3.8,11.0,5.0,1755.45507812,1814.5078125,3555.72402344,3122.0063085924007,0.4092134760994819,0.3489953460603794,2020-07-09
348,22,13,-1,30450.88235294117,1.72,3.6,5.25,1.7647058823529411,1.0,1.2352941176470589,2.0,0.8235294117647058,-0.2941176470588235,0.5294117647058824,0.1764705882352941,0.2352941176470588,0.2941176470588235,4.8,2.6,11.4,4.0,7.8,4.2,1736.10192871,1687.5916748,2405.1529003908,3028.5518994108,0.5592923107850739,0.2054036028545987,2020-07-10
349,21,0,1,58194.25,1.2,6.5,13.0,2.5294117647058822,0.5294117647058824,0.4705882352941176,2.4705882352941178,1.5294117647058822,-1.4705882352941178,0.7647058823529411,0.2352941176470588,0.1176470588235294,0.1764705882352941,6.0,2.6,12.0,6.8,5.2,1.6,1919.77099609,1640.10180664,5080.9974609420005,351.3570605464001,0.7907892879506011,0.0147993504308796,2020-07-10
350,19,6,1,18176.78260869565,3.2,3.0,2.45,1.411764705882353,0.7647058823529411,1.588235294117647,2.235294117647059,-0.2352941176470588,-0.7647058823529411,0.3529411764705882,0.3529411764705882,0.1176470588235294,0.4117647058823529,3.8,4.8,11.2,3.4,7.2,3.4,1680.20385742,1687.24951172,2414.8237695316,2031.5047265616,0.4835725025073843,0.2766256380481274,2020-07-11
351,25,4,-1,20498.09375,9.5,5.25,1.3,1.2941176470588236,1.5294117647058822,1.7058823529411764,1.4705882352941178,0.1176470588235294,0.3529411764705882,0.2352941176470588,0.5882352941176471,0.4117647058823529,0.2941176470588235,5.8,5.6,10.2,2.4,13.4,5.8,1656.50280762,1973.99963379,2106.3746484384,2729.2757031264,0.0931073707157211,0.6869432670160021,2020-07-11
352,3,5,1,54743.89855072464,1.5,3.8,8.0,2.235294117647059,0.5882352941176471,0.7647058823529411,2.411764705882353,0.9411764705882352,-0.9411764705882352,0.6470588235294118,0.2941176470588235,0.0588235294117647,0.4117647058823529,6.2,5.4,16.2,4.6,12.4,4.4,1894.68261719,1692.65881348,4367.017509764,352.56145507840006,0.7295175629008186,0.0589741891607821,2020-07-11
353,10,8,-1,20573.33333333333,3.4,3.2,2.25,0.6470588235294118,0.7058823529411765,2.3529411764705883,2.294117647058824,-0.8235294117647058,-0.8823529411764706,0.1176470588235294,0.2941176470588235,0.1176470588235294,0.3529411764705882,2.6,4.4,10.6,4.4,12.2,4.2,1626.37805176,1676.44848633,1372.5555664064,1407.5525585952,0.4221637166069263,0.3362319590526804,2020-07-12
354,17,2,-1,16718.125,3.8,3.2,2.1,1.7058823529411764,1.0,1.2941176470588236,2.0,0.4705882352941176,-0.0588235294117647,0.4705882352941176,0.2941176470588235,0.1764705882352941,0.4705882352941176,5.4,4.0,10.4,3.2,9.4,3.4,1691.6114502,1747.16345215,2129.1279199224,2448.369868168,0.4142624497021591,0.3440113663557313,2020-07-12
355,16,24,1,10231.285714285714,3.4,3.1,2.3,0.9411764705882352,0.7647058823529411,2.0588235294117645,2.235294117647059,-0.5882352941176471,-1.0588235294117647,0.2352941176470588,0.2352941176470588,0.1764705882352941,0.2352941176470588,4.0,4.0,11.8,3.0,5.0,1.4,1633.35656738,1746.18041992,1026.3375585924,691.5320019528001,0.3321376666183778,0.4263322319602527,2020-07-12
356,23,18,1,33976.64705882353,1.4,4.75,8.5,1.8235294117647056,0.2941176470588235,1.1764705882352942,2.7058823529411766,0.5294117647058824,-1.5294117647058822,0.4705882352941176,0.4117647058823529,0.0588235294117647,0.1176470588235294,7.2,5.2,11.2,4.0,12.6,3.2,1822.79943848,1613.19665527,3796.392724608,1092.699448242,0.7362052538451925,0.0538309736723781,2020-07-12
357,0,11,0,14665.24,3.5,3.0,2.25,1.5294117647058822,1.3529411764705883,1.4705882352941178,1.6470588235294117,0.3529411764705882,0.1176470588235294,0.4117647058823529,0.2941176470588235,0.3529411764705882,0.2941176470588235,4.6,4.2,9.6,3.4,9.2,2.4,1637.7578125,1766.39892578,2420.9619287084,1713.396850586,0.3099515009611397,0.4490443194593015,2020-07-13
358,26,22,-1,16026.68115942029,2.3,3.25,3.1,1.7058823529411764,1.2352941176470589,1.2941176470588236,1.7647058823529411,0.5294117647058824,-0.3529411764705882,0.4705882352941176,0.2941176470588235,0.3529411764705882,0.1764705882352941,2.0,3.4,12.0,4.4,7.4,1.6,1777.78649902,1725.08447266,2479.5579443376,1379.358906248,0.5647643065299525,0.2003670584656534,2020-07-13
359,13,21,-1,15345.244897959185,6.5,4.5,1.45,1.7647058823529411,2.0,1.2352941176470589,1.0,0.4117647058823529,0.8823529411764706,0.5294117647058824,0.1764705882352941,0.5882352941176471,0.2352941176470588,5.6,3.4,13.8,3.4,13.2,5.4,1698.60900879,1922.11499023,1779.1725341780002,3077.804750976,0.1876301490980974,0.5786839016304305,2020-07-13
360,8,25,1,6066.307692307692,2.1,3.1,3.8,1.3333333333333333,0.9444444444444444,1.6666666666666667,2.055555555555556,-0.1111111111111111,-0.6666666666666666,0.3888888888888889,0.1666666666666666,0.2222222222222222,0.2777777777777778,7.6,1.8,10.8,4.0,8.0,3.0,1688.49938965,1653.81896973,1694.643530276,1402.6432617184,0.5409715343914315,0.2223817673938546,2020-07-16
361,6,17,-1,14949.942028985508,1.61,4.0,5.25,1.2777777777777777,0.7777777777777778,1.7222222222222223,2.2222222222222223,0.1666666666666666,-0.8333333333333334,0.2777777777777778,0.4444444444444444,0.2222222222222222,0.1111111111111111,4.0,5.0,8.6,4.2,12.2,4.2,1680.59765625,1683.22802734,2141.8258886712,1675.8195312519997,0.4897727506626138,0.2706944917025332,2020-07-16
362,24,10,1,37192.27142857143,1.53,4.0,6.0,2.055555555555556,0.7222222222222222,0.9444444444444444,2.2777777777777777,0.6666666666666666,-0.7777777777777778,0.5555555555555556,0.3888888888888889,0.1666666666666666,0.2222222222222222,3.0,4.0,9.8,3.2,7.4,2.4,1736.73583984,1614.32714844,3348.566406248,357.04209472680003,0.6493845377333964,0.1248471323484716,2020-07-16
363,22,23,0,30450.88235294117,2.37,3.3,2.9,1.6666666666666667,1.7777777777777777,1.3333333333333333,1.2222222222222223,0.7222222222222222,0.4444444444444444,0.5,0.1666666666666666,0.5,0.2777777777777778,4.8,5.4,12.6,4.2,13.4,5.4,1735.88647461,1826.18920898,1398.8046093744003,3081.2882080068,0.3642138785423162,0.3938588429475358,2020-07-16
364,18,13,-1,14931.927536231884,2.05,3.4,3.5,1.5,1.1111111111111112,1.5,1.8888888888888888,0.2222222222222222,-0.2222222222222222,0.4444444444444444,0.1666666666666666,0.2777777777777778,0.2777777777777778,3.8,2.6,9.6,3.8,6.6,4.0,1609.8067627,1694.39147949,2437.9470117184,3003.4719140616003,0.3724213848551,0.385616494641161,2020-07-16
365,11,3,-1,10618.507246376812,3.6,2.9,2.25,1.6666666666666667,1.3888888888888888,1.3333333333333333,1.6111111111111112,0.3888888888888889,0.2777777777777778,0.4444444444444444,0.3333333333333333,0.2777777777777778,0.5555555555555556,4.4,3.2,13.0,3.6,10.2,4.0,1764.49511719,1897.23828125,2095.1772070296,3166.2370019556006,0.304256894382147,0.4549084240084057,2020-07-16
366,2,16,-1,40752.57352941176,1.8,3.4,4.75,1.7222222222222223,0.7222222222222222,1.2777777777777777,2.2777777777777777,0.5,-0.7777777777777778,0.5,0.2222222222222222,0.1111111111111111,0.3888888888888889,4.8,3.4,10.8,3.4,11.4,3.2,1755.546875,1642.80114746,2424.5447802744,1666.967895506,0.6384264501105184,0.1343421513928912,2020-07-16
